origin_cluster,origin_degree,origin_train_n,reassigned_to,is_graph_neighbor,dist_to_own_centroid,dist_to_reassigned_centroid,margin_normalized
cube2_cluster0,7,105,cube1_cluster1,True,0.9779444449459451,0.6582813599945867,0.08394245986674448
cube2_cluster0,7,105,cube1_cluster0,True,1.2165170571682007,1.027392618828444,0.04966344668034263
cube2_cluster0,7,105,cube3_cluster0,True,1.1418789732932904,0.42911273949489864,0.18717003555195108
cube2_cluster0,7,105,cube1_cluster1,True,1.1854932675457415,0.8682594260805278,0.08330454863006452
cube2_cluster0,7,105,cube1_cluster1,True,1.6069639410348973,1.067901454870719,0.1415560108149164
cube2_cluster0,7,105,cube1_cluster0,True,1.8832546001437884,1.0369081025082434,0.22224776727641846
cube2_cluster0,7,105,cube1_cluster1,True,1.1225660977441516,0.7299252685443522,0.10310617208791775
cube2_cluster0,7,105,cube1_cluster1,True,1.3916351288480677,1.1751201080538212,0.056856122271152956
cube2_cluster0,7,105,cube1_cluster0,True,1.3790678339358065,1.1212212501011676,0.06770965286345104
cube2_cluster0,7,105,cube1_cluster0,True,1.6623925163489892,0.7176799564553479,0.24807836712377457
cube2_cluster0,7,105,cube1_cluster0,True,1.2210519640905702,1.1874444050779684,0.008825232898142864
cube2_cluster0,7,105,cube1_cluster0,True,2.1044457192654487,2.062611995968676,0.010985396200659778
cube2_cluster0,7,105,cube1_cluster1,True,0.9996807454186563,0.68563486657128,0.08246740028012219
cube2_cluster0,7,105,cube1_cluster0,True,1.289874958339558,0.6117820207317808,0.17806494362564593
cube2_cluster0,7,105,cube8_cluster0,True,0.8444461028020738,0.7043350817364786,0.036792686789207975
cube2_cluster0,7,105,cube8_cluster0,True,1.090774917640334,1.0501712875003608,0.010662377840680217
cube2_cluster0,7,105,cube8_cluster1,False,1.4214032753728867,1.2420381920923969,0.04710067259426859
cube2_cluster0,7,105,cube8_cluster0,True,0.8417443068036355,0.6067472456988001,0.06170944440956388
cube2_cluster0,7,105,cube1_cluster1,True,1.2472464182694718,1.2104843751321124,0.009653589907470513
cube2_cluster0,7,105,cube1_cluster1,True,1.4829161472008687,1.3300273471070323,0.04014808894153184
cube2_cluster0,7,105,cube1_cluster0,True,1.6685409411423309,1.592781662981242,0.019894133748782485
cube2_cluster0,7,105,cube1_cluster0,True,1.5152087822012403,1.4145178034294437,0.02644111516905651
cube2_cluster0,7,105,cube1_cluster0,True,1.259152694693697,1.019636668098013,0.06289610967437696
cube2_cluster0,7,105,cube9_cluster0,True,1.0925996860265268,0.9377067303359283,0.04067437351634756
cube2_cluster0,7,105,cube1_cluster0,True,1.1067465881506058,0.24131744138593575,0.22725880728723635
cube2_cluster0,7,105,cube3_cluster0,True,1.4276730343033162,0.9271565466103876,0.1314339601871787
cube2_cluster0,7,105,cube1_cluster0,True,1.1912030929105069,0.8834522064855258,0.08081435626705206
cube2_cluster0,7,105,cube3_cluster1,True,2.0040834090736293,0.579791701249823,0.374014251726093
cube2_cluster0,7,105,cube3_cluster0,True,0.8870525804788332,0.6996648431572413,0.049207394785767355
