pitcher,total_pitches,weighted_stuff_z,weighted_stuff_plus_by_pt,stuff_plus_overall,stable
605156,557.0,-0.29874375766271727,95.13151413120309,91.29154876590825,True
605164,2180.0,-1.310245728552854,78.76498841508084,69.1996163858249,True
605170,14.0,-0.4277639481935597,90.98659220049309,88.47365477568248,False
605177,2500.0,0.08016838490272984,100.36055323386127,99.56726317127102,True
605182,4404.0,-0.31031127357183214,94.86820679559486,91.03890587778335,True
605194,741.0,-0.45458914213378904,92.64653093591492,87.88777319792473,True
605195,313.0,0.6972574761455407,111.10040952263223,113.04493387143415,True
605200,3871.0,-0.7310320263214575,87.99214445934298,81.85006128021607,True
605218,1597.0,0.5651590023663664,109.32835211959973,110.15980795549197,True
605240,83.0,0.23499565022254365,103.60213314430483,102.94880228288395,True
605242,1993.0,0.3564858094903908,105.72648875496122,105.60223496085383,True
605280,2906.0,1.5272915245707768,125.45090813520393,131.1734759788116,True
605288,4899.0,-0.3861278524975058,93.65078495198608,89.38301712707606,True
605347,2842.0,0.5824909246158869,109.68163673244923,110.5383496344729,True
605397,5511.0,0.25007468259617316,104.01480381207332,103.27813922254622,True
